5 Minutes,Flow (Veh/5 Minutes),# Lane Points,% Observed
2022/14/06  13:10:00,500,4,0.00
2022/14/06  13:15:00,439,4,0.00
2022/14/06  13:20:00,439,4,0.00
2022/14/06  13:25:00,439,4,0.00
2022/14/06  13:30:00,439,4,0.00
2022/14/06  13:35:00,439,4,0.00
2022/14/06  13:40:00,439,4,0.00
2022/14/06  13:45:00,439,4,0.00
2022/14/06  13:50:00,439,4,0.00
2022/14/06  13:55:00,439,4,0.00
2022/14/06  14:00:00,439,4,0.00
2022/14/06  14:05:00,439,4,0.00
2022/14/06  14:10:00,439,4,0.00
2022/14/06  14:15:00,439,4,0.00
2022/14/06  14:20:00,439,4,0.00
2022/14/06  14:25:00,439,4,0.00
2022/14/06  14:30:00,439,4,0.00
2022/14/06  14:35:00,439,4,0.00
2022/14/06  14:40:00,439,4,0.00
2022/14/06  14:45:00,439,4,0.00
2022/14/06  14:50:00,439,4,0.00
2022/14/06  14:55:00,439,4,0.00
2022/14/06  15:00:00,439,4,0.00
2022/14/06  15:05:00,439,4,0.00
2022/14/06  15:10:00,439,4,0.00
2022/14/06  15:15:00,439,4,0.00
2022/14/06  15:20:00,439,4,0.00
2022/14/06  15:25:00,439,4,0.00
2022/14/06  15:30:00,439,4,0.00
2022/14/06  15:35:00,439,4,0.00
2022/14/06  15:40:00,439,4,0.00
2022/14/06  15:45:00,439,4,0.00
2022/14/06  15:50:00,439,4,0.00
2022/14/06  15:55:00,439,4,0.00
2022/14/06  16:00:00,439,4,0.00
2022/14/06  16:05:00,439,4,0.00
2022/14/06  16:10:00,439,4,0.00
2022/14/06  16:15:00,439,4,0.00
2022/14/06  16:20:00,439,4,0.00
2022/14/06  16:25:00,439,4,0.00
2022/14/06  16:30:00,439,4,0.00
2022/14/06  16:35:00,439,4,0.00
2022/14/06  16:40:00,439,4,0.00
2022/14/06  16:45:00,439,4,0.00
2022/14/06  16:50:00,439,4,0.00
2022/14/06  16:55:00,439,4,0.00
2022/14/06  17:00:00,439,4,0.00
2022/14/06  17:05:00,439,4,0.00
2022/14/06  17:10:00,439,4,0.00
2022/14/06  17:15:00,439,4,0.00
2022/14/06  17:20:00,439,4,0.00
2022/14/06  17:25:00,439,4,0.00
2022/14/06  17:30:00,439,4,0.00
2022/14/06  17:35:00,439,4,0.00
2022/14/06  17:40:00,439,4,0.00
2022/14/06  17:45:00,439,4,0.00
2022/14/06  17:50:00,439,4,0.00
2022/14/06  17:55:00,439,4,0.00
2022/14/06  18:00:00,439,4,0.00
2022/14/06  18:05:00,439,4,0.00
2022/14/06  18:10:00,439,4,0.00
2022/14/06  18:15:00,439,4,0.00
2022/14/06  18:20:00,439,4,0.00
2022/14/06  18:25:00,439,4,0.00
2022/14/06  18:30:00,439,4,0.00
2022/14/06  18:35:00,439,4,0.00
2022/14/06  18:40:00,439,4,0.00
2022/14/06  18:45:00,439,4,0.00
2022/14/06  18:50:00,439,4,0.00
2022/14/06  18:55:00,439,4,0.00
2022/14/06  19:00:00,439,4,0.00
2022/14/06  19:05:00,439,4,0.00
2022/14/06  19:10:00,439,4,0.00
2022/14/06  19:15:00,439,4,0.00
2022/14/06  19:20:00,439,4,0.00
2022/14/06  19:25:00,439,4,0.00
2022/14/06  19:30:00,439,4,0.00
2022/14/06  19:35:00,439,4,0.00
2022/14/06  19:40:00,439,4,0.00
2022/14/06  19:45:00,439,4,0.00
2022/14/06  19:50:00,439,4,0.00
2022/14/06  19:55:00,439,4,0.00
2022/14/06  20:00:00,439,4,0.00
2022/14/06  20:05:00,439,4,0.00
2022/14/06  20:10:00,439,4,0.00
2022/14/06  20:15:00,439,4,0.00
2022/14/06  20:20:00,439,4,0.00
2022/14/06  20:25:00,439,4,0.00
2022/14/06  20:30:00,439,4,0.00
2022/14/06  20:35:00,439,4,0.00
2022/14/06  20:40:00,439,4,0.00
2022/14/06  20:45:00,439,4,0.00
2022/14/06  20:50:00,439,4,0.00
2022/14/06  20:55:00,439,4,0.00
2022/14/06  21:00:00,439,4,0.00
2022/14/06  21:05:00,439,4,0.00
2022/14/06  21:10:00,439,4,0.00
2022/14/06  21:15:00,439,4,0.00
2022/14/06  21:20:00,439,4,0.00
2022/14/06  21:25:00,439,4,0.00
2022/14/06  21:30:00,439,4,0.00
2022/14/06  21:35:00,439,4,0.00
2022/14/06  21:40:00,439,4,0.00
2022/14/06  21:45:00,439,4,0.00
2022/14/06  21:50:00,439,4,0.00
2022/14/06  21:55:00,439,4,0.00
2022/14/06  22:00:00,439,4,0.00
2022/14/06  22:05:00,439,4,0.00
2022/14/06  22:10:00,439,4,0.00
2022/14/06  22:15:00,439,4,0.00
2022/14/06  22:20:00,439,4,0.00
2022/14/06  22:25:00,439,4,0.00
2022/14/06  22:30:00,439,4,0.00
2022/14/06  22:35:00,439,4,0.00
2022/14/06  22:40:00,439,4,0.00
2022/14/06  22:45:00,439,4,0.00
2022/14/06  22:50:00,439,4,0.00
2022/14/06  22:55:00,439,4,0.00
2022/14/06  23:00:00,439,4,0.00
2022/14/06  23:05:00,439,4,0.00
2022/14/06  23:10:00,439,4,0.00
2022/14/06  23:15:00,439,4,0.00
2022/14/06  23:20:00,439,4,0.00
2022/14/06  23:25:00,439,4,0.00
2022/14/06  23:30:00,439,4,0.00
2022/14/06  23:35:00,439,4,0.00
2022/14/06  23:40:00,439,4,0.00
2022/14/06  23:45:00,439,4,0.00
2022/14/06  23:50:00,439,4,0.00
2022/14/06  23:55:00,439,4,0.00
2022/17/06  02:30:00,170,4,0.00
2022/17/06  02:35:00,150,4,0.00
2022/17/06  02:40:00,178,4,0.00
2022/17/06  02:45:00,109,4,0.00
2022/17/06  02:50:00,140,4,0.00
2022/17/06  02:55:00,153,4,0.00
2022/17/06  03:00:00,141,4,0.00
2022/17/06  03:05:00,134,4,0.00
2022/17/06  03:10:00,133,4,0.00
2022/17/06  03:15:00,125,4,0.00
2022/17/06  03:20:00,126,4,0.00
2022/17/06  03:25:00,119,4,0.00
2022/17/06  03:30:00,122,4,0.00
2022/17/06  03:35:00,119,4,0.00
2022/17/06  03:40:00,138,4,0.00
2022/17/06  03:45:00,128,4,0.00
2022/17/06  03:50:00,95,4,0.00
2022/17/06  03:55:00,108,4,0.00
2022/17/06  04:00:00,90,4,0.00
2022/17/06  04:05:00,110,4,0.00
2022/17/06  04:10:00,7,4,0.00
2022/17/06  04:15:00,132,4,0.00
2022/17/06  04:20:00,111,4,0.00
2022/17/06  04:25:00,88,4,0.00
2022/17/06  04:30:00,99,4,0.00
2022/17/06  04:35:00,99,4,0.00
2022/17/06  04:40:00,92,4,0.00
2022/17/06  04:45:00,87,4,0.00
2022/17/06  04:50:00,83,4,0.00
2022/17/06  04:55:00,87,4,0.00
2022/17/06  05:00:00,97,4,0.00
2022/17/06  05:05:00,94,4,0.00
2022/17/06  05:10:00,96,4,0.00
2022/17/06  05:15:00,110,4,0.00
2022/17/06  05:20:00,109,4,0.00
2022/17/06  05:25:00,119,4,0.00
2022/17/06  05:30:00,116,4,0.00
2022/17/06  05:35:00,114,4,0.00
2022/17/06  05:40:00,117,4,0.00
2022/17/06  05:45:00,148,4,0.00
2022/17/06  05:50:00,125,4,0.00
2022/17/06  05:55:00,154,4,0.00
2022/17/06  06:00:00,159,4,0.00
2022/17/06  06:05:00,127,4,0.00
2022/17/06  06:10:00,144,4,0.00
2022/17/06  06:15:00,141,4,0.00
2022/17/06  06:20:00,185,4,0.00
2022/17/06  06:25:00,188,4,0.00
2022/17/06  06:30:00,166,4,0.00
2022/17/06  06:35:00,230,4,0.00
2022/17/06  06:40:00,232,4,0.00
2022/17/06  06:45:00,213,4,0.00
2022/17/06  06:50:00,236,4,0.00
2022/17/06  06:55:00,236,4,0.00
2022/17/06  07:00:00,254,4,0.00
2022/17/06  07:05:00,265,4,0.00
2022/17/06  07:10:00,319,4,0.00
2022/17/06  07:15:00,293,4,0.00
2022/17/06  07:20:00,341,4,0.00
2022/17/06  07:25:00,316,4,0.00
2022/17/06  07:30:00,344,4,0.00
2022/17/06  07:35:00,325,4,0.00
2022/17/06  07:40:00,363,4,0.00
2022/17/06  07:45:00,326,4,0.00
2022/17/06  07:50:00,338,4,0.00
2022/17/06  07:55:00,348,4,0.00
2022/17/06  08:00:00,339,4,0.00
2022/17/06  08:05:00,384,4,0.00
2022/17/06  08:10:00,383,4,0.00
2022/17/06  08:15:00,375,4,0.00
2022/17/06  08:20:00,385,4,0.00
2022/17/06  08:25:00,374,4,0.00
2022/17/06  08:30:00,412,4,0.00
2022/17/06  08:35:00,421,4,0.00
2022/17/06  08:40:00,429,4,0.00
2022/17/06  08:45:00,512,4,0.00
2022/17/06  08:50:00,445,4,0.00
2022/17/06  08:55:00,433,4,0.00
2022/17/06  09:00:00,464,4,0.00
2022/17/06  09:05:00,449,4,0.00
2022/17/06  09:10:00,452,4,0.00
2022/17/06  09:15:00,503,4,0.00
2022/17/06  09:20:00,475,4,0.00
2022/17/06  09:25:00,529,4,0.00
2022/17/06  09:30:00,497,4,0.00
2022/17/06  09:35:00,505,4,0.00
2022/17/06  09:40:00,542,4,0.00
2022/17/06  09:45:00,487,4,0.00
2022/17/06  09:50:00,519,4,0.00
2022/17/06  09:55:00,532,4,0.00
2022/17/06  10:00:00,494,4,0.00
2022/17/06  10:05:00,536,4,0.00
2022/17/06  10:10:00,517,4,0.00
2022/17/06  10:15:00,528,4,0.00
2022/17/06  10:20:00,542,4,0.00
2022/17/06  10:25:00,521,4,0.00
2022/17/06  10:30:00,594,4,0.00
2022/17/06  10:35:00,595,4,0.00
2022/17/06  10:40:00,585,4,0.00
2022/17/06  10:45:00,596,4,0.00
2022/17/06  10:50:00,558,4,0.00
2022/17/06  10:55:00,503,4,0.00
2022/17/06  11:00:00,574,4,0.00
2022/17/06  11:05:00,556,4,0.00
2022/17/06  11:10:00,585,4,0.00
2022/17/06  11:15:00,561,4,0.00
2022/17/06  11:20:00,581,4,0.00
2022/17/06  11:25:00,573,4,0.00
2022/17/06  11:30:00,587,4,0.00
2022/17/06  11:35:00,552,4,0.00
2022/17/06  11:40:00,540,4,0.00
2022/17/06  11:45:00,573,4,0.00
2022/17/06  11:50:00,561,4,0.00
2022/17/06  11:55:00,545,4,0.00
2022/17/06  12:00:00,539,4,0.00
2022/17/06  12:05:00,552,4,0.00
2022/17/06  12:10:00,550,4,0.00
2022/17/06  12:15:00,554,4,0.00
2022/17/06  12:20:00,583,4,0.00
2022/17/06  12:25:00,539,4,0.00
2022/17/06  12:30:00,563,4,0.00
2022/17/06  12:35:00,526,4,0.00
2022/17/06  12:40:00,527,4,0.00
2022/17/06  12:45:00,523,4,0.00
2022/17/06  12:50:00,513,4,0.00
2022/17/06  12:55:00,574,4,0.00
2022/17/06  13:00:00,551,4,0.00
2022/17/06  13:05:00,538,4,0.00
2022/17/06  13:10:00,523,4,0.00
2022/17/06  13:15:00,535,4,0.00
2022/17/06  13:20:00,556,4,0.00
2022/17/06  13:25:00,543,4,0.00
2022/17/06  13:30:00,541,4,0.00
2022/17/06  13:35:00,532,4,0.00
2022/17/06  13:40:00,541,4,0.00
2022/17/06  13:45:00,562,4,0.00
2022/17/06  13:50:00,540,4,0.00
2022/17/06  13:55:00,547,4,0.00
2022/17/06  14:00:00,524,4,0.00
2022/17/06  14:05:00,564,4,0.00
2022/17/06  14:10:00,522,4,0.00
2022/17/06  14:15:00,538,4,0.00
2022/17/06  14:20:00,531,4,0.00
2022/17/06  14:25:00,519,4,0.00
2022/17/06  14:30:00,527,4,0.00
2022/17/06  14:35:00,561,4,0.00
2022/17/06  14:40:00,560,4,0.00
2022/17/06  14:45:00,533,4,0.00
2022/17/06  14:50:00,536,4,0.00
2022/17/06  14:55:00,565,4,0.00
2022/17/06  15:00:00,527,4,0.00
2022/17/06  15:05:00,505,4,0.00
2022/17/06  15:10:00,556,4,0.00
2022/17/06  15:15:00,500,4,0.00
2022/17/06  15:20:00,529,4,0.00
2022/17/06  15:25:00,490,4,0.00
2022/17/06  15:30:00,566,4,0.00
2022/17/06  15:35:00,544,4,0.00
2022/17/06  15:40:00,533,4,0.00
2022/17/06  15:45:00,511,4,0.00
2022/17/06  15:50:00,521,4,0.00
2022/17/06  15:55:00,534,4,0.00
2022/17/06  16:00:00,513,4,0.00
2022/17/06  16:05:00,527,4,0.00
2022/17/06  16:10:00,539,4,0.00
2022/17/06  16:15:00,545,4,0.00
2022/17/06  16:20:00,530,4,0.00
2022/17/06  16:25:00,521,4,0.00
2022/17/06  16:30:00,515,4,0.00
2022/17/06  16:35:00,529,4,0.00
2022/17/06  16:40:00,517,4,0.00
2022/17/06  16:45:00,490,4,0.00
2022/17/06  16:50:00,537,4,0.00
2022/17/06  16:55:00,537,4,0.00
2022/17/06  17:00:00,451,4,0.00
2022/17/06  17:05:00,578,4,0.00
2022/17/06  17:10:00,499,4,0.00
2022/17/06  17:15:00,530,4,0.00
2022/17/06  17:20:00,536,4,0.00
2022/17/06  17:25:00,543,4,0.00
2022/17/06  17:30:00,535,4,0.00
2022/17/06  17:35:00,532,4,0.00
2022/17/06  17:40:00,516,4,0.00
2022/17/06  17:45:00,516,4,0.00
2022/17/06  17:50:00,469,4,0.00
2022/17/06  17:55:00,539,4,0.00
2022/17/06  18:00:00,539,4,0.00
2022/17/06  18:05:00,532,4,0.00
2022/17/06  18:10:00,521,4,0.00
2022/17/06  18:15:00,532,4,0.00
2022/17/06  18:20:00,515,4,0.00
2022/17/06  18:25:00,554,4,0.00
2022/17/06  18:30:00,523,4,0.00
2022/17/06  18:35:00,502,4,0.00
2022/17/06  18:40:00,535,4,0.00
2022/17/06  18:45:00,496,4,0.00
2022/17/06  18:50:00,548,4,0.00
2022/17/06  18:55:00,499,4,0.00
2022/17/06  19:00:00,484,4,0.00
2022/17/06  19:05:00,510,4,0.00
2022/17/06  19:10:00,528,4,0.00
2022/17/06  19:15:00,523,4,0.00
2022/17/06  19:20:00,523,4,0.00
2022/17/06  19:25:00,508,4,0.00
2022/17/06  19:30:00,555,4,0.00
2022/17/06  19:35:00,522,4,0.00
2022/17/06  19:40:00,509,4,0.00
2022/17/06  19:45:00,544,4,0.00
2022/17/06  19:50:00,492,4,0.00
2022/17/06  19:55:00,536,4,0.00
2022/17/06  20:00:00,517,4,0.00
2022/17/06  20:05:00,420,4,0.00
2022/17/06  20:10:00,507,4,0.00
2022/17/06  20:15:00,494,4,0.00
2022/17/06  20:20:00,496,4,0.00
2022/17/06  20:25:00,496,4,0.00
2022/17/06  20:30:00,492,4,0.00
2022/17/06  20:35:00,409,4,0.00
2022/17/06  20:40:00,443,4,0.00
2022/17/06  20:45:00,504,4,0.00
2022/17/06  20:50:00,497,4,0.00
2022/17/06  20:55:00,408,4,0.00
2022/17/06  21:00:00,436,4,0.00
2022/17/06  21:05:00,474,4,0.00
2022/17/06  21:10:00,451,4,0.00
2022/17/06  21:15:00,532,4,0.00
2022/17/06  21:20:00,440,4,0.00
2022/17/06  21:25:00,423,4,0.00
2022/17/06  21:30:00,409,4,0.00
2022/17/06  21:35:00,468,4,0.00
2022/17/06  21:40:00,467,4,0.00
2022/17/06  21:45:00,426,4,0.00
2022/17/06  21:50:00,465,4,0.00
2022/17/06  21:55:00,510,4,0.00
2022/17/06  22:00:00,464,4,0.00
2022/17/06  22:05:00,483,4,0.00
2022/17/06  22:10:00,442,4,0.00
2022/17/06  22:15:00,480,4,0.00
2022/17/06  22:20:00,472,4,0.00
2022/17/06  22:25:00,460,4,0.00
2022/17/06  22:30:00,460,4,0.00
2022/17/06  22:35:00,489,4,0.00
2022/17/06  22:40:00,419,4,0.00
2022/17/06  22:45:00,493,4,0.00
2022/17/06  22:50:00,456,4,0.00
2022/17/06  22:55:00,403,4,0.00
2022/17/06  23:00:00,480,4,0.00
2022/17/06  23:05:00,446,4,0.00
2022/17/06  23:10:00,421,4,0.00
2022/17/06  23:15:00,440,4,0.00
2022/17/06  23:20:00,442,4,0.00
2022/17/06  23:25:00,465,4,0.00
2022/17/06  23:30:00,421,4,0.00
2022/17/06  23:35:00,392,4,0.00
2022/17/06  23:40:00,436,4,0.00
2022/17/06  23:45:00,429,4,0.00
2022/17/06  23:50:00,392,4,0.00
2022/17/06  23:55:00,458,4,0.00
2022/18/06  00:00:00,436,4,0.00
2022/18/06  00:05:00,423,4,0.00
2022/18/06  00:10:00,381,4,0.00
2022/18/06  00:15:00,364,4,0.00
2022/18/06  00:20:00,375,4,0.00
2022/18/06  00:25:00,423,4,0.00
2022/18/06  00:30:00,400,4,0.00
2022/18/06  00:35:00,345,4,0.00
2022/18/06  00:40:00,355,4,0.00
2022/18/06  00:45:00,337,4,0.00
2022/18/06  00:50:00,285,4,0.00
2022/18/06  00:55:00,334,4,0.00
2022/18/06  01:00:00,292,4,0.00
2022/18/06  01:05:00,334,4,0.00
2022/18/06  01:10:00,295,4,0.00
2022/18/06  01:15:00,294,4,0.00
2022/18/06  01:20:00,277,4,0.00
2022/18/06  01:25:00,270,4,0.00
2022/18/06  01:30:00,262,4,0.00
2022/18/06  01:35:00,231,4,0.00
2022/18/06  01:40:00,274,4,0.00
2022/18/06  01:45:00,239,4,0.00
2022/18/06  01:50:00,219,4,0.00
2022/18/06  01:55:00,211,4,0.00
2022/18/06  02:00:00,212,4,0.00
2022/18/06  02:05:00,213,4,0.00
2022/18/06  02:10:00,166,4,0.00
2022/18/06  02:15:00,172,4,0.00
2022/18/06  02:20:00,169,4,0.00
2022/18/06  02:25:00,206,4,0.00
2022/18/06  02:30:00,177,4,0.00
2022/18/06  02:35:00,164,4,0.00
2022/18/06  02:40:00,168,4,0.00
2022/18/06  02:45:00,163,4,0.00
2022/18/06  02:50:00,146,4,0.00
2022/18/06  02:55:00,113,4,0.00
2022/18/06  03:00:00,112,4,0.00
2022/18/06  03:05:00,140,4,0.00
2022/18/06  03:10:00,122,4,0.00
2022/18/06  03:15:00,127,4,0.00
2022/18/06  03:20:00,140,4,0.00
2022/18/06  03:25:00,126,4,0.00
2022/18/06  03:30:00,129,4,0.00
2022/18/06  03:35:00,111,4,0.00
2022/18/06  03:40:00,92,4,0.00
2022/18/06  03:45:00,123,4,0.00
2022/18/06  03:50:00,100,4,0.00
2022/18/06  03:55:00,95,4,0.00
2022/18/06  04:00:00,78,4,0.00
2022/18/06  04:05:00,91,4,0.00
2022/18/06  04:10:00,83,4,0.00
2022/18/06  04:15:00,90,4,0.00
2022/18/06  04:20:00,67,4,0.00
2022/18/06  04:25:00,73,4,0.00
2022/18/06  04:30:00,83,4,0.00
2022/18/06  04:35:00,101,4,0.00
2022/18/06  04:40:00,74,4,0.00
2022/18/06  04:45:00,73,4,0.00
2022/18/06  04:50:00,64,4,0.00
2022/18/06  04:55:00,74,4,0.00
2022/18/06  05:00:00,57,4,0.00
2022/18/06  05:05:00,69,4,0.00
2022/18/06  05:10:00,60,4,0.00
2022/18/06  05:15:00,67,4,0.00
2022/18/06  05:20:00,64,4,0.00
2022/18/06  05:25:00,72,4,0.00
2022/18/06  05:30:00,76,4,0.00
2022/18/06  05:35:00,57,4,0.00
2022/18/06  05:40:00,81,4,0.00
2022/18/06  05:45:00,62,4,0.00
2022/18/06  05:50:00,82,4,0.00
2022/18/06  05:55:00,79,4,0.00
2022/18/06  06:00:00,79,4,0.00
2022/18/06  06:05:00,97,4,0.00
2022/18/06  06:10:00,102,4,0.00
2022/18/06  06:15:00,96,4,0.00
2022/18/06  06:20:00,90,4,0.00
2022/18/06  06:25:00,100,4,0.00
2022/18/06  06:30:00,121,4,0.00
2022/18/06  06:35:00,115,4,0.00
2022/18/06  06:40:00,135,4,0.00
2022/18/06  06:45:00,146,4,0.00
2022/18/06  06:50:00,155,4,0.00
2022/18/06  06:55:00,169,4,0.00
2022/18/06  07:00:00,137,4,0.00
2022/18/06  07:05:00,167,4,0.00
2022/18/06  07:10:00,192,4,0.00
2022/18/06  07:15:00,180,4,0.00
2022/18/06  07:20:00,190,4,0.00
2022/18/06  07:25:00,233,4,0.00
2022/18/06  07:30:00,222,4,0.00
2022/18/06  07:35:00,252,4,0.00
2022/18/06  07:40:00,230,4,0.00
2022/18/06  07:45:00,261,4,0.00
2022/18/06  07:50:00,238,4,0.00
2022/18/06  07:55:00,254,4,0.00
2022/18/06  08:00:00,231,4,0.00
2022/18/06  08:05:00,228,4,0.00
2022/18/06  08:10:00,224,4,0.00
2022/18/06  08:15:00,236,4,0.00
2022/18/06  08:20:00,323,4,0.00
2022/18/06  08:25:00,298,4,0.00
2022/18/06  08:30:00,320,4,0.00
2022/18/06  08:35:00,227,4,0.00
2022/18/06  08:40:00,342,4,0.00
2022/18/06  08:45:00,352,4,0.00
2022/18/06  08:50:00,337,4,0.00
2022/18/06  08:55:00,316,4,0.00
2022/18/06  09:00:00,302,4,0.00
2022/18/06  09:05:00,283,4,0.00
2022/18/06  09:10:00,294,4,0.00
2022/18/06  09:15:00,308,4,0.00
2022/18/06  09:20:00,304,4,0.00
2022/18/06  09:25:00,364,4,0.00
2022/18/06  09:30:00,320,4,0.00
2022/18/06  09:35:00,341,4,0.00
2022/18/06  09:40:00,368,4,0.00
2022/18/06  09:45:00,440,4,0.00
2022/18/06  09:50:00,345,4,0.00
2022/18/06  09:55:00,379,4,0.00
2022/18/06  10:00:00,395,4,0.00
2022/18/06  10:05:00,347,4,0.00
2022/18/06  10:10:00,406,4,0.00
2022/18/06  10:15:00,489,4,0.00
2022/18/06  10:20:00,355,4,0.00
2022/18/06  10:25:00,401,4,0.00
2022/18/06  10:30:00,400,4,0.00
2022/18/06  10:35:00,445,4,0.00
2022/18/06  10:40:00,476,4,0.00
2022/18/06  10:45:00,469,4,0.00
2022/18/06  10:50:00,464,4,0.00
2022/18/06  10:55:00,317,4,0.00
2022/18/06  11:00:00,584,4,0.00
2022/18/06  11:05:00,454,4,0.00
2022/18/06  11:10:00,503,4,0.00
2022/18/06  11:15:00,467,4,0.00
2022/18/06  11:20:00,486,4,0.00
2022/18/06  11:25:00,506,4,0.00
2022/18/06  11:30:00,501,4,0.00
2022/18/06  11:35:00,491,4,0.00
2022/18/06  11:40:00,527,4,0.00
2022/18/06  11:45:00,518,4,0.00
2022/18/06  11:50:00,586,4,0.00
2022/18/06  11:55:00,480,4,0.00
2022/18/06  12:00:00,508,4,0.00
2022/18/06  12:05:00,507,4,0.00
2022/18/06  12:10:00,542,4,0.00
2022/18/06  12:15:00,527,4,0.00
2022/18/06  12:20:00,501,4,0.00
2022/18/06  12:25:00,567,4,0.00
2022/18/06  12:30:00,473,4,0.00
2022/18/06  12:35:00,530,4,0.00
2022/18/06  12:40:00,521,4,0.00
2022/18/06  12:45:00,557,4,0.00
2022/18/06  12:50:00,517,4,0.00
2022/18/06  12:55:00,532,4,0.00
2022/18/06  13:00:00,530,4,0.00
2022/18/06  13:05:00,551,4,0.00
2022/18/06  13:10:00,496,4,0.00
2022/18/06  13:15:00,611,4,0.00
2022/18/06  13:20:00,577,4,0.00
2022/18/06  13:25:00,519,4,0.00
2022/18/06  13:30:00,537,4,0.00
2022/18/06  13:35:00,504,4,0.00
2022/18/06  13:40:00,568,4,0.00
2022/18/06  13:45:00,573,4,0.00
2022/18/06  13:50:00,549,4,0.00
2022/18/06  13:55:00,553,4,0.00
2022/18/06  14:00:00,560,4,0.00
2022/18/06  14:05:00,552,4,0.00
2022/18/06  14:10:00,553,4,0.00
2022/18/06  14:15:00,538,4,0.00
2022/18/06  14:20:00,573,4,0.00
2022/18/06  14:25:00,530,4,0.00
2022/18/06  14:30:00,524,4,0.00
2022/18/06  14:35:00,523,4,0.00
2022/18/06  14:40:00,555,4,0.00
2022/18/06  14:45:00,562,4,0.00
2022/18/06  14:50:00,569,4,0.00
2022/18/06  14:55:00,542,4,0.00
2022/18/06  15:00:00,608,4,0.00
2022/18/06  15:05:00,506,4,0.00
2022/18/06  15:10:00,507,4,0.00
2022/18/06  15:15:00,520,4,0.00
2022/18/06  15:20:00,552,4,0.00
2022/18/06  15:25:00,572,4,0.00
2022/18/06  15:30:00,518,4,0.00
2022/18/06  15:35:00,503,4,0.00
2022/18/06  15:40:00,537,4,0.00
2022/18/06  15:45:00,507,4,0.00
2022/18/06  15:50:00,522,4,0.00
2022/18/06  15:55:00,500,4,0.00
2022/18/06  16:00:00,546,4,0.00
2022/18/06  16:05:00,511,4,0.00
2022/18/06  16:10:00,511,4,0.00
2022/18/06  16:15:00,505,4,0.00
2022/18/06  16:20:00,507,4,0.00
2022/18/06  16:25:00,491,4,0.00
2022/18/06  16:30:00,512,4,0.00
2022/18/06  16:35:00,497,4,0.00
2022/18/06  16:40:00,552,4,0.00
2022/18/06  16:45:00,509,4,0.00
2022/18/06  16:50:00,520,4,0.00
2022/18/06  16:55:00,512,4,0.00
2022/18/06  17:00:00,533,4,0.00
2022/18/06  17:05:00,538,4,0.00
2022/18/06  17:10:00,475,4,0.00
2022/18/06  17:15:00,553,4,0.00
2022/18/06  17:20:00,484,4,0.00
2022/18/06  17:25:00,413,4,0.00
2022/18/06  17:30:00,454,4,0.00
2022/18/06  17:35:00,434,4,0.00
2022/18/06  17:40:00,488,4,0.00
2022/18/06  17:45:00,404,4,0.00
2022/18/06  17:50:00,441,4,0.00
2022/18/06  17:55:00,451,4,0.00
2022/18/06  18:00:00,448,4,0.00
2022/18/06  18:05:00,435,4,0.00
2022/18/06  18:10:00,475,4,0.00
2022/18/06  18:15:00,498,4,0.00
2022/18/06  18:20:00,461,4,0.00
2022/18/06  18:25:00,503,4,0.00
2022/18/06  18:30:00,425,4,0.00
2022/18/06  18:35:00,454,4,0.00
2022/18/06  18:40:00,480,4,0.00
2022/18/06  18:45:00,483,4,0.00
2022/18/06  18:50:00,451,4,0.00
2022/18/06  18:55:00,444,4,0.00
2022/18/06  19:00:00,468,4,0.00
2022/18/06  19:05:00,481,4,0.00
2022/18/06  19:10:00,485,4,0.00
2022/18/06  19:15:00,498,4,0.00
2022/18/06  19:20:00,531,4,0.00
2022/18/06  19:25:00,511,4,0.00
2022/18/06  19:30:00,420,4,0.00
2022/18/06  19:35:00,486,4,0.00
2022/18/06  19:40:00,497,4,0.00
2022/18/06  19:45:00,483,4,0.00
2022/18/06  19:50:00,483,4,0.00
2022/18/06  19:55:00,489,4,0.00
2022/18/06  20:00:00,479,4,0.00
2022/18/06  20:05:00,442,4,0.00
2022/18/06  20:10:00,454,4,0.00
2022/18/06  20:15:00,493,4,0.00
2022/18/06  20:20:00,496,4,0.00
2022/18/06  20:25:00,450,4,0.00
2022/18/06  20:30:00,452,4,0.00
2022/18/06  20:35:00,415,4,0.00
2022/18/06  20:40:00,458,4,0.00
2022/18/06  20:45:00,474,4,0.00
2022/18/06  20:50:00,447,4,0.00
2022/18/06  20:55:00,503,4,0.00
2022/18/06  21:00:00,476,4,0.00
2022/18/06  21:05:00,453,4,0.00
2022/18/06  21:10:00,461,4,0.00
2022/18/06  21:15:00,476,4,0.00
2022/18/06  21:20:00,436,4,0.00
2022/18/06  21:25:00,433,4,0.00
2022/18/06  21:30:00,455,4,0.00
2022/18/06  21:35:00,441,4,0.00
2022/18/06  21:40:00,439,4,0.00
2022/18/06  21:45:00,440,4,0.00
2022/18/06  21:50:00,487,4,0.00
2022/18/06  21:55:00,517,4,0.00
2022/18/06  22:00:00,431,4,0.00
2022/18/06  22:05:00,494,4,0.00
2022/18/06  22:10:00,478,4,0.00
2022/18/06  22:15:00,437,4,0.00
2022/18/06  22:20:00,471,4,0.00
2022/18/06  22:25:00,449,4,0.00
2022/18/06  22:30:00,411,4,0.00
2022/18/06  22:35:00,455,4,0.00
2022/18/06  22:40:00,475,4,0.00
2022/18/06  22:45:00,440,4,0.00
2022/18/06  22:50:00,415,4,0.00
2022/18/06  22:55:00,419,4,0.00
2022/18/06  23:00:00,423,4,0.00
